open_time,open,high,low,close,volume,close_time,symbol
1761607740000,114008.73000000,114049.11000000,113999.58000000,114025.70000000,42.82420000,1761607799999,4882784.66050770,1883,10.08363000,1149587.93745370,0,BTCUSDT
1761607800000,114025.70000000,114035.38000000,114017.63000000,114019.93000000,10.85403000,1761607859999,1237634.59722820,903,2.31970000,264497.12098490,0,BTCUSDT
1761607860000,114019.93000000,114077.65000000,114019.92000000,114077.65000000,13.89314000,1761607919999,1584518.26212080,1019,10.33536000,1178823.26726580,0,BTCUSDT
1761607920000,114077.64000000,114102.00000000,114077.64000000,114101.99000000,8.55249000,1761607979999,975747.02570140,1418,4.07967000,465466.27194760,0,BTCUSDT
1761607980000,114102.00000000,114116.91000000,114090.43000000,114116.91000000,4.08801000,1761608039999,466461.37515470,1229,2.26236000,258141.70751190,0,BTCUSDT
1761608040000,114116.90000000,114157.85000000,114116.90000000,114151.86000000,8.65715000,1761608099999,988047.94175510,1124,7.19168000,820776.91494410,0,BTCUSDT
1761608100000,114151.85000000,114157.85000000,114151.85000000,114157.85000000,18.28685000,1761608159999,2087567.69724480,523,17.84042000,2036604.75577130,0,BTCUSDT
1761608160000,114157.85000000,114160.00000000,114134.92000000,114134.92000000,19.60546000,1761608219999,2238030.22656230,1402,8.32250000,950020.93671250,0,BTCUSDT
1761608220000,114134.93000000,114134.93000000,114083.12000000,114101.68000000,5.76690000,1761608279999,658051.94584970,2840,2.45159000,279723.64611380,0,BTCUSDT
1761608280000,114101.68000000,114130.26000000,114092.14000000,114130.25000000,2.47028000,1761608339999,281877.15754000,1066,1.12145000,127966.80949550,0,BTCUSDT
1761608340000,114130.26000000,114155.42000000,114112.38000000,114112.39000000,7.98434000,1761608399999,911305.22295220,1476,1.20719000,137783.50518640,0,BTCUSDT
1761608400000,114112.39000000,114159.99000000,114112.38000000,114124.65000000,8.68983000,1761608459999,991819.86240860,1838,5.98617000,683195.88863870,0,BTCUSDT
1761608460000,114124.65000000,114182.00000000,114124.64000000,114182.00000000,21.80957000,1761608519999,2489754.68872850,1424,19.51257000,2227541.66409600,0,BTCUSDT
1761608520000,114181.99000000,114182.00000000,114101.68000000,114124.17000000,16.37207000,1761608579999,1868794.98807480,2871,1.33610000,152468.70988790,0,BTCUSDT
1761608580000,114124.17000000,114124.18000000,114109.68000000,114109.68000000,2.60656000,1761608639999,297460.51456580,726,1.05643000,120563.19501070,0,BTCUSDT
1761608640000,114109.69000000,114145.43000000,114109.68000000,114140.72000000,1.74209000,1761608699999,198833.01708540,649,1.04954000,119784.62090220,0,BTCUSDT
1761608700000,114140.72000000,114153.97000000,114127.43000000,114153.56000000,3.94657000,1761608759999,450455.24677090,1167,1.13273000,129284.06017170,0,BTCUSDT
1761608760000,114153.57000000,114176.00000000,114138.48000000,114175.99000000,13.75459000,1761608819999,1570143.28278570,1659,8.94586000,1021171.00974060,0,BTCUSDT
1761608820000,114176.00000000,114185.42000000,114160.93000000,114185.42000000,6.29217000,1761608879999,718368.52819390,1430,3.09748000,353632.34093700,0,BTCUSDT
1761608880000,114185.42000000,114200.00000000,114164.55000000,114199.99000000,14.53152000,1761608939999,1659104.43620520,1453,12.50035000,1427188.43486600,0,BTCUSDT
1761608940000,114199.99000000,114226.23000000,114160.00000000,114163.62000000,7.82366000,1761608999999,893339.49365610,2226,4.09187000,467224.71145650,0,BTCUSDT
1761609000000,114163.62000000,114163.62000000,114132.33000000,114132.33000000,13.78862000,1761609059999,1574100.07518620,1589,1.37900000,157430.16029640,0,BTCUSDT
1761609060000,114132.33000000,114132.34000000,114090.01000000,114094.89000000,6.30251000,1761609119999,719186.17811530,2877,0.97381000,111112.58502010,0,BTCUSDT
1761609120000,114094.89000000,114136.69000000,114094.89000000,114136.68000000,2.76299000,1761609179999,315280.46653310,1003,2.33378000,266296.43473440,0,BTCUSDT
1761609180000,114136.68000000,114194.84000000,114136.68000000,114194.03000000,3.73677000,1761609239999,426637.70675820,2021,2.48458000,283655.12149290,0,BTCUSDT
1761609240000,114194.03000000,114194.03000000,114173.31000000,114177.88000000,5.31793000,1761609299999,607241.99140890,827,0.13005000,14849.02404290,0,BTCUSDT
1761609300000,114177.88000000,114200.00000000,114177.88000000,114200.00000000,1.41329000,1761609359999,161390.15960940,358,1.27358000,145436.08157300,0,BTCUSDT
1761609360000,114200.00000000,114200.00000000,114116.00000000,114116.00000000,3.49310000,1761609419999,398829.66702460,2756,0.18739000,21390.76062290,0,BTCUSDT
1761609420000,114116.00000000,114133.84000000,114108.66000000,114133.84000000,1.58083000,1761609479999,180405.02968140,1104,1.29138000,147375.01713980,0,BTCUSDT
1761609480000,114133.83000000,114133.84000000,114133.82000000,114133.82000000,1.25107000,1761609539999,142789.40938380,450,0.33711000,38475.65876010,0,BTCUSDT
1761609540000,114133.83000000,114133.83000000,114107.64000000,114107.65000000,2.93667000,1761609599999,335111.14690120,1213,0.20851000,23792.83255090,0,BTCUSDT
1761609600000,114107.65000000,114119.71000000,114060.00000000,114076.20000000,17.12279000,1761609659999,1953340.66548290,4686,8.69866000,992294.92738650,0,BTCUSDT
1761609660000,114076.20000000,114095.07000000,114067.92000000,114075.31000000,10.26994000,1761609719999,1171574.00381220,1588,5.15277000,587798.92111010,0,BTCUSDT
1761609720000,114075.31000000,114089.74000000,114060.47000000,114078.32000000,15.47551000,1761609779999,1765393.43259450,1853,2.43187000,277401.21408090,0,BTCUSDT
1761609780000,114078.33000000,114078.33000000,114004.08000000,114011.44000000,15.14226000,1761609839999,1726858.76348750,3281,0.64844000,73945.08920270,0,BTCUSDT
1761609840000,114011.44000000,114032.52000000,113956.08000000,113996.42000000,30.22320000,1761609899999,3445370.89967140,4600,7.68495000,876057.31285860,0,BTCUSDT
1761609900000,113996.42000000,113996.43000000,113928.42000000,113928.42000000,15.59332000,1761609959999,1777128.86374670,3747,6.24787000,712109.91730720,0,BTCUSDT
1761609960000,113928.42000000,113928.43000000,113915.42000000,113915.42000000,9.79592000,1761610019999,1115979.83962480,1095,2.53840000,289180.79209260,0,BTCUSDT
1761610020000,113915.43000000,113948.79000000,113911.54000000,113916.16000000,11.80277000,1761610079999,1344578.49356440,2342,6.13154000,698464.56868800,0,BTCUSDT
1761610080000,113916.17000000,114047.16000000,113916.16000000,114038.27000000,19.40123000,1761610139999,2211889.24080880,4663,11.56627000,1318594.12487570,0,BTCUSDT
1761610140000,114038.27000000,114098.37000000,114038.27000000,114098.37000000,6.42488000,1761610199999,732902.41051590,1254,4.97921000,567958.14206410,0,BTCUSDT
1761610200000,114098.37000000,114138.05000000,114098.37000000,114118.27000000,15.74190000,1761610259999,1796442.56136470,2500,8.06692000,920568.14471320,0,BTCUSDT
1761610260000,114118.26000000,114118.27000000,114062.91000000,114062.92000000,3.55543000,1761610319999,405698.20362780,1837,0.44721000,51018.46466860,0,BTCUSDT
1761610320000,114062.92000000,114102.00000000,114062.91000000,114078.26000000,4.23604000,1761610379999,483237.94283960,2134,2.82540000,322302.50004750,0,BTCUSDT
1761610380000,114078.26000000,114078.26000000,114033.93000000,114033.93000000,2.78632000,1761610439999,317792.01567500,1425,0.31110000,35479.32349430,0,BTCUSDT
1761610440000,114033.94000000,114089.30000000,114033.93000000,114089.30000000,4.72542000,1761610499999,538967.09287530,1784,3.80048000,433461.04147300,0,BTCUSDT
1761610500000,114089.29000000,114109.95000000,114066.20000000,114109.95000000,10.16806000,1761610559999,1160021.14483440,2587,5.11734000,583817.08355300,0,BTCUSDT
1761610560000,114109.94000000,114189.90000000,114109.94000000,114189.89000000,9.30731000,1761610619999,1062462.26552680,2154,8.76448000,1000495.71874490,0,BTCUSDT
1761610620000,114189.89000000,114189.90000000,114118.64000000,114153.43000000,6.89671000,1761610679999,787230.36558030,4247,2.72844000,311430.36663160,0,BTCUSDT
1761610680000,114153.43000000,114169.85000000,114120.18000000,114166.95000000,9.19621000,1761610739999,1049686.30780650,2818,7.83192000,893962.05828090,0,BTCUSDT
1761610740000,114166.96000000,114166.96000000,114139.78000000,114159.73000000,5.09474000,1761610799999,581564.80023880,1461,2.79187000,318670.87800980,0,BTCUSDT
1761610800000,114159.73000000,114193.25000000,114140.02000000,114161.64000000,2.83816000,1761610859999,324017.03384380,2540,1.07695000,122940.21177870,0,BTCUSDT
1761610860000,114161.64000000,114211.10000000,114154.98000000,114211.10000000,2.22843000,1761610919999,254432.60964950,1335,1.49735000,170967.98815760,0,BTCUSDT
1761610920000,114211.10000000,114246.22000000,114184.51000000,114246.22000000,6.45778000,1761610979999,737607.21929220,2817,4.93099000,563233.10130880,0,BTCUSDT
1761610980000,114246.21000000,114374.20000000,114246.21000000,114374.20000000,35.92674000,1761611039999,4106315.76979720,3542,32.87310000,3757369.58802610,0,BTCUSDT
1761611040000,114374.19000000,114374.19000000,114304.12000000,114304.13000000,7.64143000,1761611099999,873704.08380080,2492,1.92796000,220394.06222390,0,BTCUSDT
1761611100000,114304.13000000,114304.13000000,114264.95000000,114264.96000000,6.37798000,1761611159999,729001.73407840,1288,0.24484000,27982.44675470,0,BTCUSDT
1761611160000,114264.96000000,114278.22000000,114264.95000000,114266.94000000,3.75174000,1761611219999,428708.25370060,737,2.01417000,230151.98595250,0,BTCUSDT
1761611220000,114266.94000000,114266.95000000,114240.37000000,114240.37000000,3.83649000,1761611279999,438321.86782310,1394,0.18105000,20685.33537140,0,BTCUSDT
1761611280000,114240.37000000,114266.51000000,114240.37000000,114247.18000000,4.13772000,1761611339999,472750.10784140,1527,2.91382000,332905.20006390,0,BTCUSDT
1761611340000,114247.18000000,114247.19000000,114240.01000000,114240.02000000,1.71606000,1761611399999,196047.77249100,425,0.77222000,88219.24463100,0,BTCUSDT
1761611400000,114240.01000000,114240.02000000,114160.00000000,114160.01000000,8.83107000,1761611459999,1008516.22829220,2659,0.19213000,21939.41094610,0,BTCUSDT
1761611460000,114160.00000000,114160.01000000,114094.78000000,114094.78000000,7.44655000,1761611519999,849815.95785020,1832,1.67832000,191499.80169090,0,BTCUSDT
1761611520000,114094.77000000,114094.78000000,114057.49000000,114061.22000000,12.35009000,1761611579999,1408947.00805480,2978,2.84563000,324629.64771940,0,BTCUSDT
1761611580000,114061.22000000,114076.11000000,114050.49000000,114063.23000000,10.08481000,1761611639999,1150344.96205980,1669,1.93271000,220453.68232510,0,BTCUSDT
1761611640000,114063.24000000,114063.24000000,114025.92000000,114025.92000000,6.93908000,1761611699999,791332.10988390,1620,1.26178000,143887.50073770,0,BTCUSDT
1761611700000,114025.92000000,114051.29000000,114018.78000000,114037.02000000,6.32638000,1761611759999,721465.27144010,1855,3.66624000,418099.70203930,0,BTCUSDT
1761611760000,114037.01000000,114079.46000000,114037.01000000,114050.97000000,5.34918000,1761611819999,610100.69026620,4077,3.33604000,380480.88222060,0,BTCUSDT
1761611820000,114050.97000000,114080.14000000,114032.55000000,114032.56000000,2.13343000,1761611879999,243331.50850590,2858,1.25304000,142920.87370370,0,BTCUSDT
1761611880000,114032.56000000,114064.17000000,114031.98000000,114064.17000000,3.94446000,1761611939999,449823.20236750,1462,2.32437000,265067.07732700,0,BTCUSDT
1761611940000,114064.17000000,114086.00000000,114064.16000000,114086.00000000,4.06038000,1761611999999,463213.02923410,954,2.41256000,275220.93205630,0,BTCUSDT
1761612000000,114085.99000000,114086.00000000,114011.13000000,114011.14000000,8.42781000,1761612059999,961176.14576000,3533,2.34452000,267418.82813110,0,BTCUSDT
1761612060000,114011.14000000,114011.14000000,113940.08000000,113950.71000000,16.05563000,1761612119999,1829740.44123900,2563,7.06770000,805345.54548580,0,BTCUSDT
1761612120000,113950.71000000,113978.00000000,113932.29000000,113937.98000000,4.11754000,1761612179999,469208.40162050,2493,1.70203000,193963.68772750,0,BTCUSDT
1761612180000,113937.98000000,113959.38000000,113926.29000000,113959.37000000,7.77577000,1761612239999,885991.14003250,1539,6.18241000,704456.61865660,0,BTCUSDT
1761612240000,113959.38000000,114012.65000000,113959.37000000,113990.70000000,5.02540000,1761612299999,572896.38310710,2942,2.98694000,340494.77702840,0,BTCUSDT
1761612300000,113989.70000000,113989.94000000,113976.00000000,113988.98000000,8.69028000,1761612359999,990563.97648270,2338,3.32442000,378942.49832770,0,BTCUSDT
1761612360000,113988.97000000,113988.98000000,113888.77000000,113904.85000000,10.31435000,1761612419999,1174982.80837830,4177,1.83085000,208531.00002800,0,BTCUSDT
1761612420000,113904.85000000,113904.85000000,113866.75000000,113875.79000000,5.50836000,1761612479999,627269.76495670,3317,2.36827000,269674.93604500,0,BTCUSDT
1761612480000,113875.78000000,113880.00000000,113788.32000000,113848.01000000,46.64621000,1761612539999,5309194.29272810,5297,23.65146000,2691758.46385530,0,BTCUSDT
1761612540000,113848.00000000,113901.83000000,113845.14000000,113901.83000000,3.61469000,1761612599999,411618.14151080,2357,2.83972000,323378.52884700,0,BTCUSDT
1761612600000,113901.83000000,113926.58000000,113898.71000000,113909.60000000,5.94018000,1761612659999,676631.22631620,2948,2.12537000,242091.09420820,0,BTCUSDT
1761612660000,113909.60000000,113953.81000000,113851.21000000,113953.81000000,19.65866000,1761612719999,2239056.72326390,3437,11.02869000,1256084.82746810,0,BTCUSDT
1761612720000,113953.80000000,113970.48000000,113943.30000000,113943.70000000,7.37126000,1761612779999,839994.94915310,2502,4.11413000,468836.09975890,0,BTCUSDT
1761612780000,113943.70000000,113958.84000000,113934.58000000,113934.59000000,5.85515000,1761612839999,667181.35372320,2488,1.28150000,146028.83294920,0,BTCUSDT
1761612840000,113934.59000000,113934.59000000,113912.00000000,113926.34000000,2.23355000,1761612899999,254440.17484320,2122,1.47154000,167630.64369170,0,BTCUSDT
1761612900000,113926.33000000,113960.70000000,113926.33000000,113954.81000000,6.83717000,1761612959999,779103.75124650,1506,2.98720000,340362.80597620,0,BTCUSDT
1761612960000,113954.82000000,114001.57000000,113954.81000000,113993.60000000,8.01135000,1761613019999,913139.80883370,2537,7.37657000,840780.90555490,0,BTCUSDT
1761613020000,113993.61000000,113993.61000000,113936.00000000,113936.00000000,6.50461000,1761613079999,741396.34736330,2453,0.35296000,40221.41479300,0,BTCUSDT
1761613080000,113936.00000000,113971.57000000,113914.69000000,113954.75000000,5.16074000,1761613139999,588019.99956170,2983,2.14938000,244885.93986970,0,BTCUSDT
1761613140000,113954.76000000,113961.67000000,113936.99000000,113961.67000000,5.83107000,1761613199999,664440.94582360,1849,3.95819000,451037.14864950,0,BTCUSDT
1761613200000,113961.67000000,114016.23000000,113961.67000000,114007.80000000,10.94935000,1761613259999,1248314.11277310,3510,5.44625000,620881.66194480,0,BTCUSDT
1761613260000,114007.80000000,114032.25000000,114000.95000000,114014.54000000,5.62483000,1761613319999,641338.85608050,1969,4.06240000,463190.28184060,0,BTCUSDT
1761613320000,114014.53000000,114056.83000000,114014.53000000,114020.01000000,10.75745000,1761613379999,1226731.45016020,2356,5.80334000,661747.27237190,0,BTCUSDT
1761613380000,114020.00000000,114126.64000000,114020.00000000,114126.64000000,9.20350000,1761613439999,1049796.89968970,3563,8.97538000,1023781.03379610,0,BTCUSDT
1761613440000,114126.64000000,114157.94000000,114106.00000000,114106.00000000,9.66549000,1761613499999,1103203.36068610,2544,6.44833000,736010.44030720,0,BTCUSDT
1761613500000,114106.01000000,114106.01000000,114054.64000000,114069.64000000,3.13065000,1761613559999,357118.57871780,1626,1.61799000,184547.46388450,0,BTCUSDT
1761613560000,114069.64000000,114173.48000000,114069.63000000,114173.47000000,6.12144000,1761613619999,698689.76752450,2804,5.88590000,671806.00617200,0,BTCUSDT
1761613620000,114173.47000000,114189.09000000,114131.60000000,114131.61000000,6.83935000,1761613679999,780796.89887150,3321,4.22778000,482674.04156540,0,BTCUSDT
1761613680000,114131.60000000,114131.60000000,114067.68000000,114067.69000000,3.07342000,1761613739999,350646.91823670,2224,0.79509000,90708.93093150,0,BTCUSDT
1761613740000,114067.69000000,114156.08000000,114067.68000000,114153.99000000,7.09506000,1761613799999,809565.36735410,1885,6.43923000,734744.20202500,0,BTCUSDT
1761613800000,114153.98000000,114211.70000000,114151.13000000,114192.89000000,12.65375000,1761613859999,1445023.57118860,2681,8.89263000,1015510.10510560,0,BTCUSDT
1761613860000,114192.88000000,114218.48000000,114192.88000000,114218.47000000,1.11180000,1761613919999,126975.95635040,650,0.89233000,101910.22599280,0,BTCUSDT
1761613920000,114218.47000000,114218.48000000,114187.98000000,114187.98000000,5.38019000,1761613979999,614463.38922940,1641,0.72555000,82858.23711750,0,BTCUSDT
1761613980000,114187.99000000,114214.30000000,114187.98000000,114214.30000000,0.66264000,1761614039999,75670.76334280,554,0.51712000,59052.84855230,0,BTCUSDT
1761614040000,114214.29000000,114214.30000000,114188.08000000,114188.09000000,4.36610000,1761614099999,498607.36379960,1689,0.27460000,31359.71917040,0,BTCUSDT
1761614100000,114188.09000000,114213.45000000,114188.08000000,114196.95000000,3.25568000,1761614159999,371810.62148040,1022,1.66301000,189911.72146070,0,BTCUSDT
1761614160000,114196.95000000,114252.56000000,114175.58000000,114252.56000000,10.51738000,1761614219999,1201294.11017690,3155,8.93789000,1020914.25125630,0,BTCUSDT
1761614220000,114252.56000000,114295.08000000,114233.13000000,114295.07000000,11.19026000,1761614279999,1278718.52302800,2550,10.68658000,1221172.41540940,0,BTCUSDT
1761614280000,114295.07000000,114295.08000000,114272.27000000,114272.27000000,3.76171000,1761614339999,429930.51699470,689,0.32788000,37468.15282520,0,BTCUSDT
1761614340000,114272.27000000,114298.48000000,114245.08000000,114245.08000000,3.84403000,1761614399999,439248.37043030,2616,1.60777000,183737.19313350,0,BTCUSDT
1761614400000,114245.08000000,114245.09000000,114237.99000000,114238.00000000,2.16225000,1761614459999,247025.50587750,899,0.24494000,27982.63539900,0,BTCUSDT
1761614460000,114238.00000000,114238.00000000,114197.23000000,114225.52000000,4.06607000,1761614519999,464370.90011630,2432,2.53146000,289095.02007220,0,BTCUSDT
1761614520000,114225.52000000,114244.00000000,114210.00000000,114210.01000000,5.61515000,1761614579999,641417.35327850,1916,3.46719000,396062.82291880,0,BTCUSDT
1761614580000,114210.00000000,114243.98000000,114210.00000000,114235.77000000,3.06383000,1761614639999,349985.90722210,1474,1.92223000,219575.12239470,0,BTCUSDT
1761614640000,114235.76000000,114243.98000000,114235.76000000,114243.98000000,4.04972000,1761614699999,462626.01733600,376,3.73275000,426414.55213230,0,BTCUSDT
1761614700000,114243.97000000,114269.22000000,114194.33000000,114194.33000000,8.81400000,1761614759999,1006964.77215120,2596,2.82995000,323333.58231850,0,BTCUSDT
1761614760000,114194.34000000,114208.50000000,114167.06000000,114208.44000000,6.15235000,1761614819999,702561.20490630,2338,4.53893000,518327.55073180,0,BTCUSDT
1761614820000,114208.43000000,114230.10000000,114186.98000000,114230.10000000,8.59483000,1761614879999,981647.20580160,1644,7.08369000,809071.30074370,0,BTCUSDT
1761614880000,114230.09000000,114230.10000000,114204.00000000,114214.27000000,3.70949000,1761614939999,423663.40089480,1502,0.49149000,56132.73794930,0,BTCUSDT
1761614940000,114214.28000000,114214.28000000,114214.16000000,114214.16000000,1.88251000,1761614999999,215009.48907320,377,0.23300000,26611.92576930,0,BTCUSDT
1761615000000,114214.17000000,114214.17000000,114170.24000000,114176.26000000,2.85871000,1761615059999,326416.74980670,2022,1.28697000,146937.57704120,0,BTCUSDT
1761615060000,114176.26000000,114176.26000000,114110.79000000,114110.80000000,23.42255000,1761615119999,2673637.78253790,1585,1.70663000,194804.12145150,0,BTCUSDT
1761615120000,114110.79000000,114110.80000000,114104.90000000,114104.91000000,1.94849000,1761615179999,222342.31232910,496,0.92149000,105150.78291530,0,BTCUSDT
1761615180000,114104.90000000,114132.23000000,114104.90000000,114122.67000000,2.46268000,1761615239999,281043.30424940,1083,1.72227000,196541.88467090,0,BTCUSDT
1761615240000,114122.68000000,114149.91000000,114122.67000000,114144.14000000,10.81081000,1761615299999,1233911.58149620,2006,7.94586000,906895.28910400,0,BTCUSDT
1761615300000,114144.14000000,114229.17000000,114144.14000000,114214.92000000,48.23672000,1761615359999,5507493.69248060,2952,45.85863000,5235912.12254210,0,BTCUSDT
1761615360000,114214.92000000,114315.38000000,114214.91000000,114315.38000000,8.23617000,1761615419999,941029.68443270,2049,7.42864000,848776.32747930,0,BTCUSDT
1761615420000,114315.38000000,114315.38000000,114274.58000000,114288.24000000,6.08217000,1761615479999,695100.94411260,2102,3.10870000,355263.64208390,0,BTCUSDT
1761615480000,114288.23000000,114305.03000000,114269.95000000,114305.02000000,6.53156000,1761615539999,746415.84037030,2061,4.43282000,506583.49145730,0,BTCUSDT
1761615540000,114305.02000000,114305.02000000,114247.12000000,114256.73000000,4.13696000,1761615599999,472662.46717390,1769,0.80260000,91697.54759900,0,BTCUSDT
1761615600000,114256.74000000,114297.01000000,114256.73000000,114287.43000000,2.93554000,1761615659999,335460.01475110,2658,1.88414000,215313.07357950,0,BTCUSDT
1761615660000,114287.42000000,114371.86000000,114274.46000000,114327.93000000,22.78394000,1761615719999,2604737.08888470,3468,15.68024000,1792486.15002160,0,BTCUSDT
1761615720000,114327.93000000,114413.97000000,114327.86000000,114390.63000000,16.47470000,1761615779999,1884291.98144710,2480,8.35102000,955239.53995610,0,BTCUSDT
1761615780000,114390.63000000,114543.34000000,114390.62000000,114528.73000000,52.92101000,1761615839999,6058576.21382300,3553,51.17021000,5858091.05339290,0,BTCUSDT
1761615840000,114528.74000000,114547.20000000,114467.15000000,114467.16000000,16.34653000,1761615899999,1871848.75956230,2534,7.84632000,898534.62403050,0,BTCUSDT
1761615900000,114467.15000000,114486.28000000,114450.00000000,114450.01000000,5.80486000,1761615959999,664429.76176460,1730,4.09218000,468392.37906470,0,BTCUSDT
1761615960000,114450.01000000,114450.01000000,114406.70000000,114406.71000000,2.04406000,1761616019999,233911.13860010,1075,0.49895000,57097.15790410,0,BTCUSDT
1761616020000,114406.70000000,114426.72000000,114406.70000000,114418.74000000,4.48760000,1761616079999,513431.65430800,874,3.75537000,429652.53675160,0,BTCUSDT
1761616080000,114418.74000000,114500.03000000,114418.73000000,114498.25000000,19.69668000,1761616139999,2254926.28448270,2219,18.69612000,2140405.10330560,0,BTCUSDT
1761616140000,114498.25000000,114519.99000000,114477.55000000,114500.75000000,19.75516000,1761616199999,2261810.91890300,1252,11.70927000,1340561.58034760,0,BTCUSDT
1761616200000,114500.74000000,114509.91000000,114498.27000000,114501.89000000,2.97547000,1761616259999,340696.22633980,778,1.40529000,160907.59715720,0,BTCUSDT
1761616260000,114501.90000000,114501.90000000,114433.16000000,114433.17000000,3.44352000,1761616319999,394117.61326770,1150,0.26752000,30616.52204640,0,BTCUSDT
1761616320000,114433.16000000,114433.16000000,114407.55000000,114430.70000000,4.05206000,1761616379999,463647.02570900,1380,1.28770000,147332.35601380,0,BTCUSDT
1761616380000,114430.70000000,114430.71000000,114403.52000000,114421.11000000,2.34167000,1761616439999,267916.20333450,939,1.60171000,183247.57211580,0,BTCUSDT
1761616440000,114421.11000000,114462.00000000,114421.10000000,114450.72000000,3.78325000,1761616499999,432937.70691960,1367,3.18876000,364898.97739510,0,BTCUSDT
1761616500000,114450.73000000,114459.81000000,114446.42000000,114459.80000000,3.69250000,1761616559999,422628.31417880,757,2.88900000,330661.86656660,0,BTCUSDT
1761616560000,114459.81000000,114459.81000000,114425.81000000,114425.82000000,1.97077000,1761616619999,225542.32495290,811,0.20534000,23497.87580870,0,BTCUSDT
1761616620000,114425.82000000,114443.09000000,114425.81000000,114443.08000000,1.52737000,1761616679999,174782.14385160,515,1.32950000,152139.93305850,0,BTCUSDT
1761616680000,114443.09000000,114443.09000000,114438.24000000,114438.25000000,2.80357000,1761616739999,320845.02295880,478,1.89889000,217312.46171370,0,BTCUSDT
1761616740000,114438.25000000,114438.25000000,114403.74000000,114424.76000000,3.62411000,1761616799999,414681.89186880,1015,0.79794000,91293.86002750,0,BTCUSDT
1761616800000,114424.76000000,114429.83000000,114414.95000000,114414.95000000,1.37516000,1761616859999,157352.62046010,599,0.62183000,71150.79037580,0,BTCUSDT
1761616860000,114414.96000000,114414.96000000,114403.38000000,114403.38000000,1.04308000,1761616919999,119341.94517760,406,0.47533000,54383.37804300,0,BTCUSDT
1761616920000,114403.38000000,114420.00000000,114403.38000000,114409.91000000,7.00906000,1761616979999,801939.20573710,1200,6.38365000,730383.00784680,0,BTCUSDT
1761616980000,114409.91000000,114446.00000000,114409.91000000,114440.00000000,23.10198000,1761617039999,2643486.04922090,1210,17.92923000,2051515.23431010,0,BTCUSDT
1761617040000,114440.00000000,114466.42000000,114439.99000000,114441.09000000,4.18887000,1761617099999,479439.23325310,1326,2.91525000,333661.46736220,0,BTCUSDT
1761617100000,114441.09000000,114474.10000000,114441.09000000,114459.99000000,9.94822000,1761617159999,1138619.48332660,1537,8.55309000,978919.41878660,0,BTCUSDT
